id,cases,file_name,file_id,data_type,submitter_id,data_category,experimental_strategy
4081fb70-afcd-4be3-a071-6df014f4fa52,"[{'case_id': 'f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e', 'submitter_id': 'TCGA-C8-A134'}]",0d71189d-6801-4d6b-b306-22efcaa2564a.rna_seq.augmented_star_gene_counts.tsv,4081fb70-afcd-4be3-a071-6df014f4fa52,Gene Expression Quantification,9cbcfdd7-24bc-4a0e-a31a-de8b861e0b10,Transcriptome Profiling,RNA-Seq
192d2e5c-31a1-45aa-8bb5-b33e4f873077,"[{'case_id': '5f90d955-bbb0-4b44-a5ac-ba6fda9ca0fb', 'submitter_id': 'TCGA-A8-A06P'}]",e96b0282-8ff5-4390-9466-119534a50628.rna_seq.augmented_star_gene_counts.tsv,192d2e5c-31a1-45aa-8bb5-b33e4f873077,Gene Expression Quantification,5953ef54-dc0c-4764-b2a0-70a433535730,Transcriptome Profiling,RNA-Seq
ad1ea8c5-ca8b-49e9-a650-6012d71daf24,"[{'case_id': '972447aa-4332-47e7-bddd-2eb699dbb664', 'submitter_id': 'TCGA-AR-A0TS'}]",69d12077-db51-4a74-a090-9b26e0368ee8.rna_seq.augmented_star_gene_counts.tsv,ad1ea8c5-ca8b-49e9-a650-6012d71daf24,Gene Expression Quantification,0e637c68-66c2-4373-a91b-58a123e20b4c,Transcriptome Profiling,RNA-Seq
7afb1455-c2b6-4ae2-95ec-682ae7df34a2,"[{'case_id': '32861b48-83f5-43a3-bb54-45215ad2c5d6', 'submitter_id': 'TCGA-BH-A28Q'}]",7b3d0a19-0cbc-4e8a-be16-76693e100e4c.rna_seq.augmented_star_gene_counts.tsv,7afb1455-c2b6-4ae2-95ec-682ae7df34a2,Gene Expression Quantification,43da0969-4d09-4e8e-a1c4-bbc56a0c16d4,Transcriptome Profiling,RNA-Seq
3aad7b0b-9f82-41d0-b3e5-5614afcac6a8,"[{'case_id': 'e666081b-caaf-4e8b-9446-807be71201a5', 'submitter_id': 'TCGA-BH-A0HA'}]",7aac48b4-dbb0-49a5-a3e0-04916a9270b8.rna_seq.augmented_star_gene_counts.tsv,3aad7b0b-9f82-41d0-b3e5-5614afcac6a8,Gene Expression Quantification,afda81b8-b728-4bdc-aae8-9cc40a796af2,Transcriptome Profiling,RNA-Seq
fed5e108-cb1a-45b8-88e8-c5ea6a6bd61a,"[{'case_id': '4d0fec97-e024-4608-a0cc-426a3decc7b1', 'submitter_id': 'TCGA-AR-A252'}]",967f7008-e212-4114-ab43-dc2a6295f80c.rna_seq.augmented_star_gene_counts.tsv,fed5e108-cb1a-45b8-88e8-c5ea6a6bd61a,Gene Expression Quantification,90043e9d-5b1d-4451-a06a-212854b0faa7,Transcriptome Profiling,RNA-Seq
e3e859ed-2cc7-4842-a9dd-72938cd2170c,"[{'case_id': '9e3de467-fb0d-4021-89f8-b34968a7c7bc', 'submitter_id': 'TCGA-AR-A24T'}]",a1ba2be6-2ba6-4be5-9cc8-6db7950601c9.rna_seq.augmented_star_gene_counts.tsv,e3e859ed-2cc7-4842-a9dd-72938cd2170c,Gene Expression Quantification,dc1c5927-ef8b-465a-b008-fc8ae1191b39,Transcriptome Profiling,RNA-Seq
cd002ab8-a52b-4d20-9089-11b3e1dbaeb7,"[{'case_id': '06ef6e83-5583-45b9-a0bd-edea68943083', 'submitter_id': 'TCGA-E2-A572'}]",597c71b0-5c49-409d-84ff-cc31b185c620.rna_seq.augmented_star_gene_counts.tsv,cd002ab8-a52b-4d20-9089-11b3e1dbaeb7,Gene Expression Quantification,9699b234-621f-4963-bc43-162b9c070b5e,Transcriptome Profiling,RNA-Seq
a6f96d96-c761-4e98-9120-25138aa43e67,"[{'case_id': '33b7bf50-53f4-4839-aa83-9665f85671d8', 'submitter_id': 'TCGA-E2-A15R'}]",d0dc0f54-e23f-40fb-a0ac-56fbd55108f0.rna_seq.augmented_star_gene_counts.tsv,a6f96d96-c761-4e98-9120-25138aa43e67,Gene Expression Quantification,fdf247ed-b372-4898-9c28-b1d4be2dd8fe,Transcriptome Profiling,RNA-Seq
e45b755d-1df6-446a-aa05-59ae1960b442,"[{'case_id': '0adf59c6-581a-475d-a2f4-40aa40060b5b', 'submitter_id': 'TCGA-A8-A09T'}]",9d025af7-ba40-4329-9308-d039aaad900b.rna_seq.augmented_star_gene_counts.tsv,e45b755d-1df6-446a-aa05-59ae1960b442,Gene Expression Quantification,823b5b34-a009-4fbd-9db5-c41db6e3332f,Transcriptome Profiling,RNA-Seq
425a82ae-e0bf-48ae-946f-58ccc2571bfd,"[{'case_id': '71fc8941-4cfb-47ea-a533-873d38f8c95c', 'submitter_id': 'TCGA-E2-A1IO'}]",c5bb9834-a08f-4729-9aec-22f9a2816184.rna_seq.augmented_star_gene_counts.tsv,425a82ae-e0bf-48ae-946f-58ccc2571bfd,Gene Expression Quantification,18e99bd5-2428-49eb-8dec-941fa339e9ab,Transcriptome Profiling,RNA-Seq
65582670-1c71-4606-91b5-a886144fdfa6,"[{'case_id': 'af577366-0258-49e7-b6af-e70056c081a4', 'submitter_id': 'TCGA-E9-A1NA'}]",5c4f28b0-b83c-4b52-8545-2f26c9d0734f.rna_seq.augmented_star_gene_counts.tsv,65582670-1c71-4606-91b5-a886144fdfa6,Gene Expression Quantification,cde0733e-a7f0-4666-946c-6378d8a4ffc5,Transcriptome Profiling,RNA-Seq
08671bd5-f67a-46fa-979d-4aa40fb6575a,"[{'case_id': 'af577366-0258-49e7-b6af-e70056c081a4', 'submitter_id': 'TCGA-E9-A1NA'}]",ad01e71e-ed1f-4de6-81b5-8ef60f7a38d0.rna_seq.augmented_star_gene_counts.tsv,08671bd5-f67a-46fa-979d-4aa40fb6575a,Gene Expression Quantification,a73b8bcc-a987-4c18-afbd-611d32ad739f,Transcriptome Profiling,RNA-Seq
69f5df3f-273f-4e02-934b-af9c9ec52067,"[{'case_id': '3fc3755d-a3f8-4e2c-813f-ff124f2a75c1', 'submitter_id': 'TCGA-A2-A259'}]",92e1baff-0f43-4841-aab9-fdda0078673a.rna_seq.augmented_star_gene_counts.tsv,69f5df3f-273f-4e02-934b-af9c9ec52067,Gene Expression Quantification,4426256f-0b09-4758-8fb4-9e981c1fddb6,Transcriptome Profiling,RNA-Seq
9b5b1b38-58b8-47c9-badf-086676e44c1a,"[{'case_id': '0dd8dbc1-c48b-4e7c-b401-57101f724967', 'submitter_id': 'TCGA-S3-AA11'}]",4541a5e4-240b-466d-bbc4-3904581490f3.rna_seq.augmented_star_gene_counts.tsv,9b5b1b38-58b8-47c9-badf-086676e44c1a,Gene Expression Quantification,e57c2040-7744-4922-85f9-b6249b926774,Transcriptome Profiling,RNA-Seq
f78dec09-cb25-49c1-828c-6a88cf2be7d3,"[{'case_id': '57a1604c-60b7-4b30-a75e-f70939532c5c', 'submitter_id': 'TCGA-BH-A0B2'}]",c355cc80-6344-44b2-82e0-79d701fef03c.rna_seq.augmented_star_gene_counts.tsv,f78dec09-cb25-49c1-828c-6a88cf2be7d3,Gene Expression Quantification,95b7a357-9882-46e4-bade-1cc3636691a4,Transcriptome Profiling,RNA-Seq
16ffdede-3d07-431a-a4ed-318c7a66c096,"[{'case_id': '0a229f95-0ea1-4d63-953e-74f5ec2f3028', 'submitter_id': 'TCGA-AO-A0JD'}]",42ed2e82-e41d-4e2e-8bf3-8dfc324b040f.rna_seq.augmented_star_gene_counts.tsv,16ffdede-3d07-431a-a4ed-318c7a66c096,Gene Expression Quantification,011acaea-0b1a-48c6-8676-319d23145131,Transcriptome Profiling,RNA-Seq
c38adc46-f0f2-4c71-91b6-da2159dcb190,"[{'case_id': '8da3d6cf-381b-4d1b-93fa-41fd9d2b2e66', 'submitter_id': 'TCGA-AR-A0TW'}]",0f9b8032-b21a-4480-8434-d174760a7ddd.rna_seq.augmented_star_gene_counts.tsv,c38adc46-f0f2-4c71-91b6-da2159dcb190,Gene Expression Quantification,7f71bbe6-9bb1-41f9-b971-0f84ad4f1ee9,Transcriptome Profiling,RNA-Seq
c5e46ae9-c4c1-4afd-a772-392ede15808d,"[{'case_id': '8240c4ae-f878-4882-aa07-7857c7ac52cf', 'submitter_id': 'TCGA-AN-A0FZ'}]",490dfd10-0c85-48a9-b4ce-22b4445ed504.rna_seq.augmented_star_gene_counts.tsv,c5e46ae9-c4c1-4afd-a772-392ede15808d,Gene Expression Quantification,5eac47e3-0351-412f-9e54-be017090cfd5,Transcriptome Profiling,RNA-Seq
9dc47384-64df-48c7-9d41-921d6021ef9c,"[{'case_id': 'd3a75976-67d3-40fa-9f6f-cf2a3d7b773c', 'submitter_id': 'TCGA-BH-A0B8'}]",8e6bbb91-f5de-4615-8a29-37c8f401dbe9.rna_seq.augmented_star_gene_counts.tsv,9dc47384-64df-48c7-9d41-921d6021ef9c,Gene Expression Quantification,6b26cbfa-d7d4-49a7-8170-343c61e075bd,Transcriptome Profiling,RNA-Seq
c32d5451-815d-4451-97b1-e61801574c22,"[{'case_id': 'd4e7426c-9739-4585-9114-e564b13c7c02', 'submitter_id': 'TCGA-BH-A1FG'}]",dcd8e56d-d2a0-403b-89c9-351c7aae47ad.rna_seq.augmented_star_gene_counts.tsv,c32d5451-815d-4451-97b1-e61801574c22,Gene Expression Quantification,69fb5eee-f339-414e-a34b-364103d7f6a3,Transcriptome Profiling,RNA-Seq
94468afc-faea-4091-af0f-d2df8aec37da,"[{'case_id': '00807dae-9f4a-4fd1-aac2-82eb11bf2afb', 'submitter_id': 'TCGA-A2-A04W'}]",0781a18f-ce2a-478f-945e-49b2b8d7d941.rna_seq.augmented_star_gene_counts.tsv,94468afc-faea-4091-af0f-d2df8aec37da,Gene Expression Quantification,e3eee1cc-0d54-4894-abee-c0b88a3a7ad7,Transcriptome Profiling,RNA-Seq
f33b0d9c-486b-482d-b4a6-c2885072db7b,"[{'case_id': 'd5be2ab3-f748-480d-954b-385cf01b4c81', 'submitter_id': 'TCGA-D8-A27N'}]",ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2.rna_seq.augmented_star_gene_counts.tsv,f33b0d9c-486b-482d-b4a6-c2885072db7b,Gene Expression Quantification,183255c6-25f4-4a29-91e5-531589cabd4c,Transcriptome Profiling,RNA-Seq
e99a371e-14fa-46f7-89c1-ad36bcd82994,"[{'case_id': 'd8ecba6a-9fff-4993-a799-9a8d2aea524e', 'submitter_id': 'TCGA-E2-A1LH'}]",28b12d43-f858-458b-9305-6581a9498e59.rna_seq.augmented_star_gene_counts.tsv,e99a371e-14fa-46f7-89c1-ad36bcd82994,Gene Expression Quantification,71beddde-d151-4808-8e3d-7e850a7c5f54,Transcriptome Profiling,RNA-Seq
e14858ca-8bb5-4d6d-906c-5d62722d90f8,"[{'case_id': '00a2d166-78c9-4687-a195-3d6315c27574', 'submitter_id': 'TCGA-AN-A0AM'}]",fd6f4c9b-ee43-4939-8cfa-2e447aedbcf3.rna_seq.augmented_star_gene_counts.tsv,e14858ca-8bb5-4d6d-906c-5d62722d90f8,Gene Expression Quantification,7eb41837-274a-4e75-ae1d-9add1c4c219a,Transcriptome Profiling,RNA-Seq
515f8866-8744-44d8-9e4b-0e734d0c201b,"[{'case_id': 'd8f8064f-02ef-4fed-942b-714cbe5e8455', 'submitter_id': 'TCGA-LL-A7T0'}]",c5d73777-b7f3-4107-9efc-afde92f70469.rna_seq.augmented_star_gene_counts.tsv,515f8866-8744-44d8-9e4b-0e734d0c201b,Gene Expression Quantification,02a3d96b-5f6d-4635-a3a3-03dd8007e10a,Transcriptome Profiling,RNA-Seq
774133e2-dfca-4918-9be9-8727fc99fe26,"[{'case_id': 'd7cac141-9269-4733-83ce-e1bc0b503254', 'submitter_id': 'TCGA-A8-A096'}]",666548b5-7b80-42af-80f3-207063c35b3b.rna_seq.augmented_star_gene_counts.tsv,774133e2-dfca-4918-9be9-8727fc99fe26,Gene Expression Quantification,e49569d9-4c26-40a6-9d15-9c2fd8a8e9f8,Transcriptome Profiling,RNA-Seq
2b519fff-dd2a-458e-ac2b-573167aeb7f2,"[{'case_id': '011b9b2d-ebe5-42bf-9662-d922faccc7a1', 'submitter_id': 'TCGA-A7-A26E'}]",a02fb212-a6cc-40b2-9d31-481fc1ce0911.rna_seq.augmented_star_gene_counts.tsv,2b519fff-dd2a-458e-ac2b-573167aeb7f2,Gene Expression Quantification,860e99df-71d4-45cf-a0cb-8490aa992ce3,Transcriptome Profiling,RNA-Seq
4d0dcaac-cf91-4737-931d-f308fb20df9d,"[{'case_id': 'd8492ebd-3d94-4a4b-8de7-386526691cc2', 'submitter_id': 'TCGA-E2-A1BC'}]",a0baf653-6f10-46fe-959c-54268fbc670e.rna_seq.augmented_star_gene_counts.tsv,4d0dcaac-cf91-4737-931d-f308fb20df9d,Gene Expression Quantification,393cb40e-bc86-4f03-a46a-9cdda5db03d6,Transcriptome Profiling,RNA-Seq
cd2dcf58-da3a-4070-b42f-07d0102a342e,"[{'case_id': 'da286247-e8bb-4941-a2af-2453fe61cd02', 'submitter_id': 'TCGA-EW-A1PG'}]",24eddfec-08a0-48fa-bef3-a4b9bd740170.rna_seq.augmented_star_gene_counts.tsv,cd2dcf58-da3a-4070-b42f-07d0102a342e,Gene Expression Quantification,3946efa9-b1ed-45e9-b3bb-0568bce5a8cb,Transcriptome Profiling,RNA-Seq
39e5a93f-7474-44f8-974a-7ce44f909002,"[{'case_id': 'dc11b1c7-1f00-4813-b4b5-ecf776b2eb37', 'submitter_id': 'TCGA-C8-A26Z'}]",e88a6a51-24b3-4b52-bd5a-f306f1c9e0d9.rna_seq.augmented_star_gene_counts.tsv,39e5a93f-7474-44f8-974a-7ce44f909002,Gene Expression Quantification,c925b941-df07-4d42-baad-9a9f5210a98b,Transcriptome Profiling,RNA-Seq
35f78d43-917b-4a7b-b992-d004056a370f,"[{'case_id': 'da840a22-8d30-4682-bbd0-8fa87bd40528', 'submitter_id': 'TCGA-E2-A15C'}]",87c074cd-bcd8-4280-a12e-b205f50e139c.rna_seq.augmented_star_gene_counts.tsv,35f78d43-917b-4a7b-b992-d004056a370f,Gene Expression Quantification,dffe2886-7c52-4613-99be-808368b8f278,Transcriptome Profiling,RNA-Seq
5978f5bd-575c-4b95-9265-654af1127685,"[{'case_id': 'dc657ca8-98e8-4ec4-a513-1b848be0e85d', 'submitter_id': 'TCGA-BH-A0HU'}]",096761b0-f4ca-448d-b78f-58469a508798.rna_seq.augmented_star_gene_counts.tsv,5978f5bd-575c-4b95-9265-654af1127685,Gene Expression Quantification,ecc5adda-936d-4827-9b30-c4fc06bdd027,Transcriptome Profiling,RNA-Seq
20110ed9-8b45-4a62-bd13-e0281915a06b,"[{'case_id': '0d03055c-186b-418a-b614-e2035757bc3b', 'submitter_id': 'TCGA-D8-A1JS'}]",c6151c87-ab96-49c3-a250-b56211cd20e5.rna_seq.augmented_star_gene_counts.tsv,20110ed9-8b45-4a62-bd13-e0281915a06b,Gene Expression Quantification,2484b5db-eadf-4861-b2e6-1b2a04bb1f86,Transcriptome Profiling,RNA-Seq
d80334e2-0ee0-432a-aa78-3d6ca1f017e5,"[{'case_id': 'dcb68327-1537-4ca6-81de-3910d0663cb8', 'submitter_id': 'TCGA-C8-A8HR'}]",87e5aef9-f493-4e46-bb5b-7cd18d5e30fc.rna_seq.augmented_star_gene_counts.tsv,d80334e2-0ee0-432a-aa78-3d6ca1f017e5,Gene Expression Quantification,45631a33-8bbd-42d1-8723-784fb4658525,Transcriptome Profiling,RNA-Seq
89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c,"[{'case_id': '0ec70e40-07df-461d-8ff9-351240a0d454', 'submitter_id': 'TCGA-A7-A5ZV'}]",68a74e5b-649e-4568-8616-d2292a4eca19.rna_seq.augmented_star_gene_counts.tsv,89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c,Gene Expression Quantification,11571dbe-f404-49b7-ab1b-12f1e4d8dc2e,Transcriptome Profiling,RNA-Seq
84ab5edd-38bf-4987-b9af-fa4d1cbdef2c,"[{'case_id': 'a272171b-44f5-47a5-89be-7520413c01ad', 'submitter_id': 'TCGA-A8-A07Z'}]",774f5688-bad0-4a78-b26a-7aceb353e603.rna_seq.augmented_star_gene_counts.tsv,84ab5edd-38bf-4987-b9af-fa4d1cbdef2c,Gene Expression Quantification,7345109f-7de3-4249-a213-b925862bb315,Transcriptome Profiling,RNA-Seq
f30b7e3e-f26d-47f7-a87f-6c1a4f074f65,"[{'case_id': '01eef340-598c-4205-a990-cec190ac2ca5', 'submitter_id': 'TCGA-B6-A0IQ'}]",a7bca7c2-8c54-4ad1-9deb-7f77c962bb07.rna_seq.augmented_star_gene_counts.tsv,f30b7e3e-f26d-47f7-a87f-6c1a4f074f65,Gene Expression Quantification,a9e71460-c547-42c9-8625-e798af04b153,Transcriptome Profiling,RNA-Seq
d796de5e-4512-4b3a-93d4-2a006e79084f,"[{'case_id': '791c5768-f0f5-4ab6-86eb-998e5c4b49e3', 'submitter_id': 'TCGA-E2-A1L7'}]",da752364-731c-4e77-8d6e-9c91a5b7f68f.rna_seq.augmented_star_gene_counts.tsv,d796de5e-4512-4b3a-93d4-2a006e79084f,Gene Expression Quantification,34e7884b-b4f7-4124-98d9-e7cf81f2daa4,Transcriptome Profiling,RNA-Seq
5c33730b-be75-452a-ad2f-02eb726d4eae,"[{'case_id': 'e6f527a2-38eb-457e-bb39-3c5b9c0bcbec', 'submitter_id': 'TCGA-EW-A2FW'}]",ba3f32ca-85e0-467a-a733-99ea832ff1c3.rna_seq.augmented_star_gene_counts.tsv,5c33730b-be75-452a-ad2f-02eb726d4eae,Gene Expression Quantification,d4ad49a6-200a-444b-9e50-42372816eff2,Transcriptome Profiling,RNA-Seq
15f0e499-8d53-4e97-a392-334875d25cf4,"[{'case_id': '7875018b-91dc-4ab1-83b0-ee3883e2816e', 'submitter_id': 'TCGA-BH-A0C0'}]",467bd108-f391-4dd1-92de-43879822400d.rna_seq.augmented_star_gene_counts.tsv,15f0e499-8d53-4e97-a392-334875d25cf4,Gene Expression Quantification,522725ff-1370-4ca6-9437-d8c9d06e2f28,Transcriptome Profiling,RNA-Seq
76267112-851f-4f5b-af40-f3c90af1b2ce,"[{'case_id': '39de7761-e762-4811-b95c-8216b79ae06b', 'submitter_id': 'TCGA-AN-A0XW'}]",bd35c087-9a96-4f86-99f2-1a2a8936471a.rna_seq.augmented_star_gene_counts.tsv,76267112-851f-4f5b-af40-f3c90af1b2ce,Gene Expression Quantification,c883ff34-c12c-447d-8e79-50b73e203bc9,Transcriptome Profiling,RNA-Seq
ff570f9a-a252-496d-a452-344063851a7b,"[{'case_id': '67c5f371-3fa9-47c5-8b15-c2dd9acc8519', 'submitter_id': 'TCGA-AC-A2QH'}]",574d0a5f-8cb7-4783-8d5e-b07c1b3460dc.rna_seq.augmented_star_gene_counts.tsv,ff570f9a-a252-496d-a452-344063851a7b,Gene Expression Quantification,e8212703-ed98-4c09-8665-317fffd4c6c5,Transcriptome Profiling,RNA-Seq
7ba3b335-cd4c-4b44-a4da-44fa1109a6f0,"[{'case_id': '75113445-d2d6-44a0-866c-c9175e6d214b', 'submitter_id': 'TCGA-A2-A0D4'}]",824f5b0a-44d4-4ccf-9277-1ef752462bb3.rna_seq.augmented_star_gene_counts.tsv,7ba3b335-cd4c-4b44-a4da-44fa1109a6f0,Gene Expression Quantification,330834dc-625d-4236-9d78-572f21c26dd7,Transcriptome Profiling,RNA-Seq
db5aadbb-3042-4c20-8235-ccd19634d9d3,"[{'case_id': 'd5f2b85a-94a9-4168-bbe8-149ec71342b0', 'submitter_id': 'TCGA-AC-A62V'}]",9692b4cc-6c7f-4f88-8854-769568f088ae.rna_seq.augmented_star_gene_counts.tsv,db5aadbb-3042-4c20-8235-ccd19634d9d3,Gene Expression Quantification,3bc61a14-b495-48b1-abf4-b8b465c2ef02,Transcriptome Profiling,RNA-Seq
67d73608-5dfb-41c1-85d3-52f1eba7daa2,"[{'case_id': 'd2219a3f-4c55-4dee-9b08-c6f330dd1acf', 'submitter_id': 'TCGA-AO-A1KQ'}]",c33e4a5e-f54e-48e0-bcbf-4e019e63a352.rna_seq.augmented_star_gene_counts.tsv,67d73608-5dfb-41c1-85d3-52f1eba7daa2,Gene Expression Quantification,f66d14e7-e94d-4fcf-bd98-80f8e1ccebc5,Transcriptome Profiling,RNA-Seq
a1516cec-76ec-4a05-97a0-a56ef8490e60,"[{'case_id': '281f70c5-876f-44b3-84fb-f2302f85e74c', 'submitter_id': 'TCGA-A8-A06Q'}]",3a814d3d-749f-4066-b33b-3faf503d84bb.rna_seq.augmented_star_gene_counts.tsv,a1516cec-76ec-4a05-97a0-a56ef8490e60,Gene Expression Quantification,b4ee82d4-8e1d-427e-a805-0ab9d3cc8d64,Transcriptome Profiling,RNA-Seq
2700aca8-b120-4655-87ab-a9f8f7f633db,"[{'case_id': 'a947a945-4721-45cc-bc45-13b8ea41c10e', 'submitter_id': 'TCGA-A7-A4SB'}]",8c92ecf0-5d81-48c3-ad9f-9adf51860962.rna_seq.augmented_star_gene_counts.tsv,2700aca8-b120-4655-87ab-a9f8f7f633db,Gene Expression Quantification,8707c7c9-57c6-4a13-accf-2374607cb82f,Transcriptome Profiling,RNA-Seq
84225715-14a6-423c-a6d6-15558e151f56,"[{'case_id': '6e7d5ec6-a469-467c-b748-237353c23416', 'submitter_id': 'TCGA-3C-AAAU'}]",253aa5dc-9853-462a-9bcd-c2e44817833b.rna_seq.augmented_star_gene_counts.tsv,84225715-14a6-423c-a6d6-15558e151f56,Gene Expression Quantification,57982a48-af50-4e75-8e5f-240c3ae571c0,Transcriptome Profiling,RNA-Seq
573241d2-e298-426a-84a0-2c3889bae923,"[{'case_id': '4a032bad-e726-48f2-8f39-e3acc109cc91', 'submitter_id': 'TCGA-BH-A0BZ'}]",b1e03953-263f-4331-b386-487cdc897425.rna_seq.augmented_star_gene_counts.tsv,573241d2-e298-426a-84a0-2c3889bae923,Gene Expression Quantification,3511f242-8b8a-499e-bb65-fc46c5720a18,Transcriptome Profiling,RNA-Seq
1ab2be1b-4a61-480e-aa1b-eafab958f1f7,"[{'case_id': '5d1d00c6-fcae-479e-ae1e-de76efd41d98', 'submitter_id': 'TCGA-BH-A0BW'}]",aeee03c3-20b3-4f96-b686-52111ce99a63.rna_seq.augmented_star_gene_counts.tsv,1ab2be1b-4a61-480e-aa1b-eafab958f1f7,Gene Expression Quantification,476f3aa8-91d7-47cf-b105-6ce9e541744d,Transcriptome Profiling,RNA-Seq
e86f9f1b-4e5c-4743-8158-14ec2e83b6f1,"[{'case_id': '0807435a-e75e-4e04-8e45-ed0cd49a841a', 'submitter_id': 'TCGA-B6-A0IA'}]",91d22570-2889-46c5-9efe-5c40a4f84e5b.rna_seq.augmented_star_gene_counts.tsv,e86f9f1b-4e5c-4743-8158-14ec2e83b6f1,Gene Expression Quantification,79068653-b8a7-4f8d-ad02-68f44fa28587,Transcriptome Profiling,RNA-Seq
2e9902c2-e171-465e-ae13-45c413f7515f,"[{'case_id': 'a6a863d9-b39d-4965-b47f-79a1bcf3c976', 'submitter_id': 'TCGA-A1-A0SH'}]",95bb2613-9194-434c-801b-fd18aa183f6a.rna_seq.augmented_star_gene_counts.tsv,2e9902c2-e171-465e-ae13-45c413f7515f,Gene Expression Quantification,66d6d4e0-a2e8-4f23-ace0-2e681c795656,Transcriptome Profiling,RNA-Seq
2d148c3a-7bbd-414f-872e-dd916d0e3ccf,"[{'case_id': '858652b8-c4c2-41d8-be32-fdc88e1a7bb0', 'submitter_id': 'TCGA-BH-A1EN'}]",bd1f12ab-ee49-4e7e-aad4-14924c49d306.rna_seq.augmented_star_gene_counts.tsv,2d148c3a-7bbd-414f-872e-dd916d0e3ccf,Gene Expression Quantification,09613430-f25c-4c9b-bba2-becd126eb88b,Transcriptome Profiling,RNA-Seq
a2cb26d9-70e7-47ca-b019-a5fa136b42f7,"[{'case_id': 'baf1207d-7d1a-4cad-ba58-62c26be2415e', 'submitter_id': 'TCGA-AN-A0FL'}]",fefb685b-91fc-4837-b612-73be3c4d941e.rna_seq.augmented_star_gene_counts.tsv,a2cb26d9-70e7-47ca-b019-a5fa136b42f7,Gene Expression Quantification,068c376f-3c67-44f0-ba45-c339d3d0649b,Transcriptome Profiling,RNA-Seq
62c0cac5-05eb-46ea-b165-a2e9e342a259,"[{'case_id': 'f45210d3-9e66-4f5e-bef1-5ee5547cc893', 'submitter_id': 'TCGA-EW-A1PC'}]",d702ead2-f1df-43e1-b1a4-c506902b14df.rna_seq.augmented_star_gene_counts.tsv,62c0cac5-05eb-46ea-b165-a2e9e342a259,Gene Expression Quantification,5aa5ade5-a157-4ca2-98ad-891dc6ed6b96,Transcriptome Profiling,RNA-Seq
31e1dbf5-8c97-4e4d-a488-d6737ab304c2,"[{'case_id': 'bf88ddf5-a6d4-498c-bf7f-db9bfabff72d', 'submitter_id': 'TCGA-A2-A0EO'}]",6e24acde-7dd0-46b9-b3c5-b0b617912910.rna_seq.augmented_star_gene_counts.tsv,31e1dbf5-8c97-4e4d-a488-d6737ab304c2,Gene Expression Quantification,cac1e4fc-bd4f-4a99-8b06-406dccbd9366,Transcriptome Profiling,RNA-Seq
3c70b5af-2238-4fbe-991b-dc68975cc7f1,"[{'case_id': '3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a', 'submitter_id': 'TCGA-A7-A26F'}]",7050a8f4-f7f5-41ba-9bda-942d369cf317.rna_seq.augmented_star_gene_counts.tsv,3c70b5af-2238-4fbe-991b-dc68975cc7f1,Gene Expression Quantification,dd35a489-0e2b-41e1-9a76-df4094366c24,Transcriptome Profiling,RNA-Seq
64657d41-17ad-4692-8a13-0cf55c55f11d,"[{'case_id': '9de678e5-67ed-4453-a98b-7ac351d5d0f1', 'submitter_id': 'TCGA-A7-A0CH'}]",6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.augmented_star_gene_counts.tsv,64657d41-17ad-4692-8a13-0cf55c55f11d,Gene Expression Quantification,6f95887c-4ba5-40ce-8682-ea581084ee5b,Transcriptome Profiling,RNA-Seq
bbff7857-30a2-41ad-b2f7-5a6ffc59fe0c,"[{'case_id': '66fa504c-4ae4-49ac-9355-1e063776dc0d', 'submitter_id': 'TCGA-GM-A2DI'}]",0db633a3-b1da-4caf-8e2c-89c0bc422869.rna_seq.augmented_star_gene_counts.tsv,bbff7857-30a2-41ad-b2f7-5a6ffc59fe0c,Gene Expression Quantification,1df56e6d-db81-4656-bd4c-5da924c6ac63,Transcriptome Profiling,RNA-Seq
94db1456-e7f2-4f5f-92e3-b8faa801097d,"[{'case_id': '6b4e0262-f589-4532-b578-9f2d76c19d90', 'submitter_id': 'TCGA-A7-A3IY'}]",d635a6e8-ecb3-4f9c-a56a-af1d0c714d7a.rna_seq.augmented_star_gene_counts.tsv,94db1456-e7f2-4f5f-92e3-b8faa801097d,Gene Expression Quantification,c3b7970f-6bd7-4684-b046-3f1e41005a62,Transcriptome Profiling,RNA-Seq
90617797-d2c7-4c49-bffe-b2bea96a7cf1,"[{'case_id': '6cd9baf5-bbe0-4c1e-a87f-c53b3af22890', 'submitter_id': 'TCGA-A7-A13G'}]",cf7f5e39-f761-424f-9987-21b328afa0ae.rna_seq.augmented_star_gene_counts.tsv,90617797-d2c7-4c49-bffe-b2bea96a7cf1,Gene Expression Quantification,ceede8c0-7206-4284-8470-56699beb6c65,Transcriptome Profiling,RNA-Seq
