,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Cluster
0ba03a16-3c4f-4118-91aa-53d4a7c00d38.rna_seq.augmented_star_gene_counts,0.31064993,-0.20293364,0.06353084,-0.09647055,-0.09615586,0.10248931,0.53597075,0.30987754,-0.20750913,0.47839123,0.035856713,-0.28772196,-0.47223413,-0.49942967,-0.42832923,-0.0050775036,-0.14893219,-0.45827386,0.44123185,0.1792307,-0.44218275,-0.012878635,-0.14792584,-0.14518106,0.32494667,0.29809585,0.15776634,-0.14520413,0.04208101,0.20438388,-0.001706432,-0.039280087,-0.20731805,-0.45250422,-0.24094363,0.36026537,-0.41960654,0.44752163,0.1024629,0.016837178,-0.021439716,-0.02641027,-0.44738883,0.093163274,0.47129068,0.16773665,0.51939756,-0.053819325,0.083278745,0.32724142,0.2875632,-0.09765285,0.3195332,-0.07926626,-0.40834385,-0.1668778,-0.04696125,-0.12940186,-0.60154456,0.076292776,-0.16522305,-0.25993007,0.20226921,0.16639388,0.1777904,-0.004947029,-0.12220867,0.19197883,0.21583523,-0.14877151,0.19036914,0.25558585,0.17204094,-0.5352472,-0.42580113,-0.43791822,0.09704006,0.16598524,-0.14432916,-0.068334475,-0.09004338,-0.39536044,0.27255732,-0.31709823,0.14762866,0.34194553,-0.030612143,-0.31047854,0.12961009,-0.8870838,-0.06948451,-0.31076917,0.14675626,0.08443924,0.057031397,-0.310846,-0.08994182,-0.11780254,0.63475,0.047442477,0.32234746,-0.13290976,-0.20822093,-0.23845442,-0.49388227,-0.15084013,0.07736239,0.046068247,0.3967894,-0.110382624,0.122824654,-0.01999905,-0.44309574,-0.0022555871,0.39538106,0.21186975,0.6751626,-0.08626763,0.07469888,-0.07001592,-0.25028968,-0.3427854,0.80008996,-0.21843235,-0.19006662,0.2757831,-0.16943288,-0.17709158,2
0c814cd9-5b2c-4764-9e6a-6ad0403fcd7d.rna_seq.augmented_star_gene_counts,-0.57198566,1.6604968,-0.8289534,-1.0122786,0.598853,-0.61869174,-0.78741556,-1.5639697,0.8432564,-0.17214854,-1.3512269,-1.4504056,1.2533082,1.6553922,-0.044612605,0.7745453,0.36403593,-0.9493238,-1.7813857,-1.6397017,0.9084023,-0.8471796,0.13830633,0.0893838,1.0478513,-1.3020172,1.2088221,1.2405219,0.29053596,-0.2032395,1.2802087,-0.03615608,1.5876826,-0.5425173,0.33735234,-1.2849293,1.0545768,-1.9065255,0.008200498,-0.3123402,0.46515805,-1.1557982,0.4336042,-0.11679389,-1.4232794,-0.54308313,-1.046901,0.7254352,-0.5433995,0.27356824,-0.3232763,1.6755679,-1.237533,1.2624341,1.8957956,1.3777835,0.4877175,0.5042922,0.8453808,-0.33146402,-1.301415,1.2260249,-0.8639043,-0.15523526,0.6765141,-0.47508717,1.0266172,-0.51866436,0.82398564,0.3762135,2.703205,-0.019113278,0.047445025,0.6021561,0.12996127,-0.1141878,-0.73294634,-0.4179888,0.2610482,1.5833671,0.19614887,0.5340367,-1.4273427,-0.101617545,0.9315528,-1.6035875,0.24470721,1.0743889,0.50173205,0.8522866,0.3436122,0.2825847,0.22101195,0.10061896,-1.3678724,-0.78343475,1.9495242,1.2250851,-0.21153866,0.8100449,-1.3401822,0.111686446,1.5797336,0.5801443,0.5497009,0.748501,-1.7976425,0.86543924,0.07620732,0.6079211,0.7159447,1.1170754,2.2990134,0.7886658,-1.9617399,-0.1521971,-1.0131234,-0.5084902,0.96762216,1.0299932,0.13795191,-0.18890107,-1.0937207,0.6099247,1.2359172,-1.1745024,0.9314627,-0.40871084,1
0e8857f9-6f8b-46c5-a019-9c69bdc50525.rna_seq.augmented_star_gene_counts,0.3321816,-0.07183656,0.056573223,-0.16592887,-0.20107625,-0.069972225,0.54464483,0.48261026,-0.28846812,0.4528398,-0.040189415,-0.10024688,-0.3350114,-0.45045817,-0.4894254,0.00599129,-0.12284998,-0.5472319,0.3815605,0.18218186,-0.4230754,-0.006082943,-0.15238097,-0.2193622,0.4108694,0.3241172,0.20554425,-0.1488702,-0.1822023,0.16219178,0.08634323,0.069026366,-0.35431212,-0.56543106,-0.40608016,0.23335484,-0.53498864,0.29835626,0.13106261,0.17220205,-0.016449746,-0.024756659,-0.43565995,0.10400268,0.59149694,0.27035785,0.4687735,-0.016054055,0.2950107,0.30114338,0.5172113,0.015856426,0.13446376,-0.20860878,-0.3592157,-0.12283336,-0.1726399,-0.108858585,-0.508451,0.06738041,-0.058066145,-0.1692863,0.17159584,0.241438,0.12734535,0.02830739,-0.040428914,0.23666948,0.08926832,-0.07326605,0.13144697,0.19625741,0.32582676,-0.59456164,-0.41399196,-0.3350038,0.17839783,0.06920037,-0.20856127,0.052421816,-0.10659796,-0.37972835,-0.015128985,-0.16616017,0.30241665,0.491847,0.093209185,-0.35917014,0.38528922,-0.8640343,-0.19193985,-0.41598535,0.21004966,0.12421017,-0.09955041,-0.54534364,-0.049618043,-0.3169563,0.5160685,-0.05375694,0.43237603,0.027280001,-0.35644868,-0.26585975,-0.33996177,-0.26362687,0.098455146,0.054384563,0.34366435,-0.23945966,0.27769116,-0.04904985,-0.34435216,0.08309552,0.32210058,0.19542187,0.6384398,-0.053532038,-0.05801571,0.007000133,-0.16805974,-0.5146431,0.8961464,-0.025630523,-0.25521323,0.17330953,-0.25172916,-0.18233009,2
0f382cf1-3e52-4078-bf12-cc6ba998ed3f.rna_seq.augmented_star_gene_counts,-0.6928856,-0.36156717,-0.17402755,0.41818863,0.14372368,-0.40295693,-1.1764932,-0.36619228,-0.8245308,-0.36402142,-0.10760815,1.1719229,0.04529104,0.63148195,0.78791356,-0.02906491,0.06850116,1.2369322,-0.6887216,0.47165868,-0.32110348,0.042806815,0.11905351,0.8858012,-1.1364747,-0.04512851,-1.1425428,-0.18201181,0.30644858,-0.8679502,-0.6744749,0.5939767,0.549047,1.3315634,0.11591155,0.06892141,0.7952689,0.41152316,-0.36512962,0.017626924,0.15347674,0.32031623,0.9757883,0.16364343,-0.54797226,-0.6692422,-0.55898035,0.067857504,-0.4614796,-1.3016506,-0.38446626,-0.78428066,-0.43220565,-0.3585315,-0.07464596,0.14371026,0.46517798,0.22946878,0.5327483,-0.3514542,0.45576826,-1.0631851,0.025446264,-0.19801393,0.05346167,-0.0057478016,-0.52118874,-0.75160956,-0.21689737,0.38256752,-1.0625548,-0.4943733,-1.4889963,0.23133063,1.2675579,0.97846293,0.18799794,-0.11145869,0.24207143,-0.9179153,0.30697453,0.32488632,0.85546494,0.29306534,-1.297888,-0.41680634,-0.21462925,0.0974829,-1.4031719,1.3559184,1.9279066,0.7918462,-0.95900327,-0.43359497,1.3589209,1.2171305,-1.1692967,0.18611783,-2.081659,-0.12025494,-0.6293871,-0.15014471,0.29810655,0.16253056,-0.230639,-0.65103537,0.69242656,-0.10785522,-0.5951745,0.59619004,-0.8906379,-0.56315136,-0.054333,-0.719894,-0.545077,-1.2949096,-0.7505406,0.82596385,-0.5326764,-0.8185652,-0.24080195,1.6045191,-1.8997997,-1.0449544,-0.11627429,0.39055964,0.5512829,-0.64460903,0
10376443-40df-451a-91e5-6be34850558c.rna_seq.augmented_star_gene_counts,-0.09380732,-0.0062804464,0.22800778,0.068745114,0.14794093,0.016886879,-0.041273564,0.20251612,-0.15933621,-0.14677715,0.021205012,0.12118816,-0.32824528,-0.06757054,-0.069355235,0.059065685,-0.17077279,0.3220439,0.02647907,0.122017965,-0.2931538,0.030734856,0.03869016,0.22400245,-0.19321218,-0.01651816,-0.050899025,-0.16943434,0.05777824,-0.28652436,-0.2587636,0.3984326,0.12765396,0.1777958,-0.04785365,0.2713034,0.12353538,0.143372,-0.25584465,-0.13278869,-0.042018756,0.12460541,0.27890843,-0.26716113,-0.07264648,-0.33624986,0.243535,0.051086884,-0.24064559,-0.15666093,-0.2465927,-0.19349185,0.45084998,-0.11570988,0.032062575,-0.19332829,0.14257462,-0.039335135,0.23996861,-0.13756596,0.09118319,-0.50736535,0.2210878,0.12557799,0.42990562,0.094738886,-0.11653287,-0.10904879,0.20725188,-0.09251826,-0.3139316,0.22536679,-0.1517096,-0.10662113,0.15120807,0.1934493,-0.15163977,0.09950511,-0.17655979,-0.11961347,0.0865213,-0.12981975,0.3798563,0.0012999917,-0.2747628,0.19990067,-0.17936505,-0.020394018,-0.26783466,0.032869402,0.22328983,-0.0007765736,-0.44512525,-0.07437391,0.2422523,0.25327972,0.038971446,0.024134979,-0.43140277,-0.19353715,-0.27515668,-0.18040188,-0.025453174,-0.036403447,-0.121262334,-0.0012178122,0.39634395,-0.030776352,-0.062434588,0.1550984,-0.22060116,-0.06692571,-0.14631943,-0.17889822,-0.18129884,-0.2313171,-0.15348235,0.0068129115,-0.02266066,0.07644209,-0.11477258,0.30721006,-0.5501637,-0.494353,-0.101612575,0.37784263,0.13994534,-0.18926902,0
10ce58cf-c9ee-4be2-899d-4c20c788effc.rna_seq.augmented_star_gene_counts,-0.22559372,-0.4525955,-0.14986409,0.2501424,-0.14547125,-0.14518428,-0.35371375,-0.071755655,-0.104505196,0.14535266,0.0612601,0.37222272,0.35901138,0.2867532,0.052054126,-0.006865109,-0.34689632,0.111753136,-0.098788284,-0.40230465,-0.07473252,0.30621845,0.047644835,0.05628659,-0.024807816,-0.26643488,-0.4053528,-0.428061,0.15693551,-0.23798294,-0.17523605,-0.28869697,0.12265895,0.29406375,-0.038670447,0.027439687,0.033867627,-0.136865,0.063377984,0.3486906,-0.06948986,0.25160098,0.29095355,0.18164934,-0.16393694,0.280228,-0.3374668,0.11819159,0.7568931,-0.025477117,0.036491986,-0.5078215,-0.27070346,-0.13350792,-0.17137167,0.09517067,-0.14096363,0.032435793,0.06322446,0.026711807,-0.06836644,0.18119395,0.08231484,0.023996212,-0.31342366,0.12359757,0.1642186,-0.24422076,-0.08710122,0.029180631,0.25420386,-0.44695732,-0.02012624,0.50805104,0.15303709,0.13602483,-0.09046044,-0.19715053,-0.09149659,-0.26173455,-0.27242142,0.3051372,0.030331533,0.2643036,-0.18719372,-0.108489975,0.38164526,0.12176696,0.29503173,0.3679049,-0.030963106,0.27442053,0.40779737,-0.07914219,-0.061875243,0.21105158,-0.038582098,-0.6243427,0.11896222,-0.22336037,0.18565556,-0.058686383,0.21245378,0.11684242,0.23697308,-0.08208376,-0.20621464,-0.119127646,-0.2196528,0.12712616,0.18549587,0.2380485,0.48429775,0.3876751,0.51229495,-0.018157417,0.09742252,-0.07651572,-0.45235252,-0.18624969,-0.22071059,-0.02321786,0.19255723,0.17363875,-0.11451263,-0.08731043,0.5177537,0.061139576,0
13295142-1853-417f-a798-60c41fd90166.rna_seq.augmented_star_gene_counts,0.23688054,-0.17875256,0.1425982,0.15523912,-0.07828553,0.40607724,0.063254,-0.015630808,0.029632235,0.16397911,0.03708261,-0.27014825,-0.33290607,-0.36492696,0.32352364,-0.12810546,-0.5017648,0.283334,0.1665967,0.13904609,-0.07668203,-0.14796354,0.043603063,0.04241385,0.047383383,0.086243376,-0.36681643,-0.098824315,0.64524883,0.050832026,0.16625525,-0.10786123,0.13201514,0.3463394,0.030903466,0.031887855,-0.18271892,0.906421,-0.00279541,-0.21849203,-0.21541373,0.2034016,0.17522895,-0.050650038,-0.07132231,-0.16542172,0.39531955,0.0032792403,-0.20165502,-0.24204768,-0.5204968,-0.3030059,0.61731786,-0.01347264,-0.48403832,-0.13843024,0.11724143,0.07898251,-0.07746153,-0.3840851,-0.12955761,-0.4387447,-0.052484132,-0.2026756,0.27129155,0.17129402,-0.218296,0.273535,0.38100973,-0.36417618,-0.6234143,0.17762965,-0.02781021,-0.2664474,0.0373336,-0.15383424,-0.23047481,0.022398766,0.03497317,-0.452685,-0.33404568,-0.38727474,0.81904,-0.39557412,-0.33580312,0.28785613,-0.17737381,0.1493446,-0.9556918,-0.04684235,0.26807395,-0.16692375,-0.033095486,-0.055280775,0.30476716,0.19068651,0.18033813,0.19090348,-0.074151754,-0.04748748,0.13973285,-0.2155201,-0.10116257,0.099341385,-0.38138026,-0.1171284,0.30035394,-0.05050317,0.3559898,0.2317028,-0.41306493,-0.0015050499,0.05556851,-0.089005984,0.18439823,-0.09613444,0.5595827,0.12532555,0.0061835665,-0.10526626,-0.09830548,0.62327516,-0.048884287,-0.2596355,0.048262622,0.2940828,-0.076542184,-0.15055363,2
139b1f70-02f6-4f5e-84b3-81d3677b3f8c.rna_seq.augmented_star_gene_counts,0.15382773,0.5362659,-0.22644791,0.03438455,-0.58146614,0.42476818,0.63812226,-0.0019600375,0.13988253,0.70862263,0.197363,-0.9604982,-0.99953836,-1.1565617,0.13860834,-0.55391383,-0.45125216,-0.37063843,0.34230372,0.43466604,-0.7493861,-0.19373447,-0.42149192,0.18383035,-0.4270507,0.37320766,-0.21060182,-0.17010495,1.0034763,0.06364113,0.19509046,-0.3141395,-0.03528213,-0.20072156,-0.54474914,0.04413758,-0.50701207,0.8447377,0.021096416,-0.21431676,-0.07089367,0.23368564,0.36416936,0.14791529,0.11506987,0.30897707,1.2454749,-0.6512403,-0.9744273,-0.53694284,-0.572491,-0.3337523,1.4640903,-0.37603372,-0.9674883,-0.39965737,0.1849884,-0.27993864,-0.3265626,-0.6221808,-0.65953743,-1.4167693,0.98169994,-0.42065722,0.99762475,0.5228437,-0.85885847,0.8897256,0.8717401,-0.5929673,-1.0006882,0.5367282,0.23718657,-0.7755714,-0.60761946,-0.55412024,-0.6206015,-0.05066554,0.29210895,-0.53908134,0.25331435,-0.62893486,1.2076573,-0.1607215,-0.6405962,0.110156454,-0.51823217,0.12353473,-1.7277501,-1.0802172,0.9815924,-0.68803,-0.9549212,0.23737957,0.08948862,-0.081195295,0.3226088,0.77212524,-0.42773256,0.15163077,-0.21528357,-0.7215568,-0.34446955,-0.35915723,-1.192587,-0.8925126,0.85994774,-0.2793637,1.4477843,0.12193639,-0.20858464,-0.43425933,-0.3360528,-0.047341395,-0.057637505,-0.13691776,1.2291642,0.23020442,0.690429,-0.065807566,0.12423718,0.5019822,-0.10536802,-0.71124864,0.21268068,0.6341733,-0.26455346,-1.0596,2
17efe3f1-a97a-4e26-b28a-98702fd3c42b.rna_seq.augmented_star_gene_counts,-0.36971375,-0.29463643,-0.08537782,0.18597186,-0.11120276,-0.72302544,-0.22373162,-0.23243509,-0.81215537,-0.22138129,0.09062819,0.40166277,-0.12552255,0.36432165,0.5446689,-0.057281163,0.04574811,0.6255644,-0.3089076,0.6000482,-0.42003116,0.17864919,0.21332365,0.8564223,-0.4346582,0.1798852,-0.5338202,-0.2534922,-0.14523312,-0.34420294,-0.53084904,0.17028521,-0.26906914,0.7747562,-0.02443045,0.28620663,0.18632405,0.0057037063,0.15194947,0.1725848,0.21716918,0.24243829,0.4277618,0.21157022,-0.3182693,0.105920844,-0.14930381,-0.12650515,-0.04130764,-0.4176911,0.18844205,-0.37371874,-0.013452568,-0.46586514,-0.16637716,-0.149559,0.25857633,-0.08453818,0.1885489,-0.34162232,0.17004226,-0.57200325,0.2591324,0.40294927,0.17880182,0.39929456,-0.40218356,-0.4135951,-0.4097296,0.5818368,-1.0497596,-0.53224134,-0.48226836,0.26147005,0.68648833,0.66400766,0.35193175,0.05898578,0.25282678,-0.3364827,0.17690669,0.21538602,0.33207956,0.005958416,-0.60088634,-0.1742503,-0.2684165,0.27664885,-0.60419905,0.8524887,0.8321952,0.46369275,-0.45892698,-0.41530296,0.84945685,0.56299007,-0.9187545,-0.05847345,-0.7955199,-0.067582965,-0.08984763,0.008172013,-0.17236999,0.012670429,-0.6406702,-0.32989702,0.43879628,-0.18750897,-0.11464991,-0.09686739,-0.43894586,-0.44196317,-0.61225855,-0.49723905,-0.12114002,-0.5569716,-0.43280953,0.298212,-0.38242316,-0.43746367,0.13448203,0.44858688,-0.81131095,-0.06509554,-0.07982151,0.537496,0.060086273,-0.2472018,0
18cbd510-bce2-4370-a00f-939d562ba7de.rna_seq.augmented_star_gene_counts,0.31419474,-0.10079086,-0.086217426,-0.15334845,-0.3460083,0.094521254,0.6709041,0.33577207,-0.048467826,0.8948176,0.030820372,-0.75022787,-0.564644,-1.0019463,-0.06996091,-0.058356907,-0.3598834,-0.1849892,0.5860775,0.27555135,-0.8799394,-0.030164998,-0.22325203,0.14813659,-0.020352544,0.3890155,0.013728497,-0.119619004,0.43793836,0.24376926,0.087226085,-0.13327594,-0.29419032,-0.061394755,-0.56534755,0.24227867,-0.6647262,0.80408156,0.17352195,-0.1318196,0.09834019,0.27908322,-0.08249841,0.23417337,0.49159554,0.43833694,0.94810885,-0.055544946,-0.4071532,0.038148563,-0.07996784,-0.37556338,1.063611,-0.205132,-0.6683294,-0.23140639,0.058112368,-0.4285335,-0.55159533,-0.30722168,-0.17967416,-0.6961737,0.5274417,-0.0034526861,0.58248496,0.20313932,-0.42623818,0.4990457,0.43459383,-0.4480276,-0.4716101,0.60928136,0.2270525,-0.5781178,-0.52928066,-0.5310194,-0.17354232,0.0053528645,0.22520001,-0.42500246,0.1365742,-0.7462448,0.9083201,-0.27094615,-0.26064515,0.29855728,-0.21151675,0.018422619,-0.8684244,-0.8028252,0.26120564,-0.5672789,-0.23944451,0.14421172,0.23999354,-0.2624495,0.32818255,0.05807923,0.21655849,-0.051033653,0.052100837,-0.3417486,-0.31495917,-0.22219591,-0.9914648,-0.40688145,0.36190623,-0.13391218,0.9719674,-0.12108272,0.013834499,-0.29054275,-0.49491712,-0.17250659,0.4344689,0.047147784,1.1409509,0.19196552,0.17513639,0.15555671,-0.04793065,-0.12440934,0.38890997,-0.31442586,-0.0956211,0.48915666,-0.20886546,-0.44056112,2
1a3dcc95-64bf-4886-9807-9511b24f30af.rna_seq.augmented_star_gene_counts,0.37654045,-0.048971176,-0.13230024,-0.27816692,-0.3961888,-0.40515393,0.83921033,0.5146539,-0.37226316,0.5539781,-0.059158284,-0.25050235,-0.39644742,-0.48676074,-0.6598076,-0.03288633,-0.10335485,-0.77613914,0.65300524,0.33308676,-0.56459826,0.042970948,-0.1662874,-0.20071994,0.38731745,0.6686979,0.3322168,-0.23925492,-0.50886923,0.3998502,0.19236729,0.09716554,-0.6917601,-0.988244,-0.66024786,0.04966074,-0.70260304,0.098507375,0.26638353,0.5085095,0.17956394,0.010367713,-0.65880185,0.14508314,0.99919575,0.55095524,0.6421343,-0.06013729,0.5884972,0.6014868,0.829199,-0.09058739,0.26387042,-0.40526435,-0.19662058,-0.05561557,-0.07076813,-0.18245558,-0.7160948,-0.061329797,-0.13576762,-0.14510973,0.513076,0.4699899,0.37518916,-0.12512213,-0.10492017,0.11983927,-0.12596597,-0.21865396,0.2558178,0.16086856,0.47486576,-0.61242455,-0.6988732,-0.3351953,0.17859012,-0.06509524,-0.07491097,0.2687827,-0.0694563,-0.40688375,-0.2895759,-0.12363248,0.4623282,0.4287399,0.115975395,-0.29685962,0.74045414,-1.2407488,-0.37242797,-0.4920649,0.39374697,0.040836513,-0.1713255,-0.99968874,0.030833546,-0.39979172,1.035958,0.07802305,0.5208492,0.040845715,-0.27302593,-0.5854738,-0.55476546,-0.33961752,0.17093433,0.1247979,0.37065902,-0.41441652,0.58887976,0.04566284,-0.54329985,0.30670252,0.5105952,0.15098576,0.9246697,-0.07437483,0.0661993,-0.05735235,0.0026655458,-1.0152906,1.2357144,0.17373736,-0.5122345,0.26203156,-0.34353814,-0.15917204,2
1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d.rna_seq.augmented_star_gene_counts,0.24911235,-0.1825756,-0.0052906726,-0.208769,-0.0960931,0.04122164,0.35922977,0.1993581,-0.16248246,0.50152737,-0.112208866,-0.38659394,-0.33656403,-0.5365336,-0.22534828,0.00336835,-0.23527724,-0.12129061,0.25399575,0.122474544,-0.5298634,-0.11378158,-0.08737381,0.002848701,0.18008727,0.14409302,0.034719612,-0.07338026,0.24045673,0.14266422,0.04315623,-0.03528443,-0.12998916,-0.1374409,-0.20326298,0.28110924,-0.38749552,0.49762553,0.048476413,-0.029812759,0.07186773,0.07596751,-0.15434349,-0.0034229415,0.3072904,0.115727276,0.2678036,0.0074936864,-0.077156626,0.05553737,0.10393826,-0.06897152,0.43365997,0.03094481,-0.46921647,-0.18402591,-0.039919708,-0.041144475,-0.44841388,-0.048986025,-0.11042029,-0.39673546,0.10292198,-0.0050173798,0.21197967,0.0288901,-0.15215153,0.25218236,0.19715779,-0.2362884,-0.092341855,0.3832978,0.027127929,-0.39743397,-0.39630574,-0.14258452,-0.040518817,0.09864584,-0.09562241,-0.17980087,-0.09480359,-0.3501722,0.45637596,-0.2619068,-0.07863631,0.26133677,-0.06715727,-0.14375903,-0.31974614,-0.47720867,0.16997288,-0.23537414,-0.019726675,-0.03834113,0.13926044,-0.18019596,-0.03722008,-0.044866268,0.43437836,0.0871182,0.18135805,-0.14500216,-0.18846807,-0.16236943,-0.5916387,-0.15965427,0.25208372,-0.12573236,0.3615211,-0.06170432,-0.05876882,-0.32291037,-0.38217887,-0.23820448,0.44881684,-0.0004359539,0.5772944,-0.10976788,0.117961,0.04715385,-0.18875271,-0.09493436,0.4456458,-0.06705641,0.0046041217,0.3842453,-0.20914498,-0.065940715,2
204cf188-2162-43ac-bad4-8304622f3090.rna_seq.augmented_star_gene_counts,0.44151783,0.14653532,0.29552263,-0.11861672,-0.3358343,0.3596295,0.8458419,0.47588238,-0.00814241,0.60025996,0.23540638,-0.6655847,-0.778538,-0.8859648,-0.4038832,0.07942605,-0.2768666,-0.4379764,0.59145623,0.059915338,-0.46506208,-0.022271434,-0.3345271,-0.34355184,0.14935014,0.32216024,0.22057983,-0.03732576,0.14334562,0.13681571,0.33087426,-0.19983535,-0.22968414,-0.5193721,-0.5883786,0.35306257,-0.6178867,0.60206074,0.17108391,0.058643617,-0.35192207,0.16091378,-0.544035,-0.06577374,0.5783445,0.34864798,0.7671751,-0.022376802,-0.19807515,0.19141531,0.04815715,0.029724665,0.9684174,-0.12339843,-0.6691198,-0.19424279,-0.17548724,-0.20695065,-0.55039054,-0.07710342,-0.23185508,-0.5629858,0.5343957,0.1482395,0.43155804,0.25096038,-0.36750892,0.485857,0.50110173,-0.21107659,-0.033979315,0.48278528,0.34494513,-0.6959345,-0.76557225,-0.50841814,-0.17511132,0.084889874,0.22028373,-0.14537807,0.03740359,-0.6567386,0.4821579,-0.43931243,-0.00011285047,0.5484552,-0.23135553,-0.4017789,-0.45828405,-1.224853,0.025209285,-0.9629115,-0.19326168,0.36309525,-0.08738482,-0.48804826,0.4035394,0.12053085,0.45105952,0.14201584,0.1582771,-0.40604028,-0.24615546,-0.32398096,-0.8091521,-0.5713412,0.4271767,-0.029251507,0.72474605,-0.02281062,-0.09240929,0.014261745,-0.237297,0.07634853,0.20271744,0.066877365,1.1358815,0.15829901,0.2685412,0.05037496,-0.23254536,-0.22367445,0.5433311,-0.5203592,-0.14036886,0.46317947,-0.24327064,-0.4781451,2
231b4ae3-8543-47f4-a9f6-0ac26210b26d.rna_seq.augmented_star_gene_counts,0.48986113,0.2868426,0.027819168,-0.2756807,-0.29452217,0.41451368,1.0548275,0.2469388,0.24104303,0.9663005,-0.036418397,-0.9317783,-0.8733912,-1.1317922,-0.15188,-0.21662788,-0.27491966,-0.44975144,0.59882796,0.09254334,-0.6865939,-0.11611821,-0.40663162,-0.08551113,-0.023554424,0.26490483,-0.11907259,-0.14063604,0.65969855,0.29434872,0.5504247,-0.3875059,-0.29620424,-0.32673058,-0.56784624,0.15870704,-0.9440029,0.8808449,0.08479297,-0.010540893,-0.0684203,0.32595974,-0.47060433,0.16284758,0.5754922,0.29381645,1.131742,-0.1721873,-0.56708205,0.05299225,0.037959803,-0.12852049,1.2924483,-0.055112917,-0.7229103,-0.17834513,-0.043269306,-0.16269961,-0.43157557,-0.37508467,-0.40760344,-0.6471445,0.48627102,-0.23187238,0.669461,0.2844285,-0.552901,0.6269349,0.72913104,-0.61050606,-0.58143204,0.7514372,0.4684608,-0.78100175,-0.64756507,-0.6730706,-0.33764583,-0.022402262,0.39394525,-0.12324364,-0.03653647,-0.65347606,0.980356,-0.38857213,-0.17918164,0.23390631,-0.37636742,0.06345193,-0.87152934,-1.3100088,0.241012,-0.9547252,-0.41461822,0.47656047,-0.012267352,-0.48982778,0.5043323,-0.025957374,0.39766935,0.0024307838,-0.07296982,-0.5321902,-0.0860444,-0.15009335,-1.1739613,-0.59632593,0.33701864,-0.12665497,1.1379818,-0.042646877,0.07602223,-0.31461793,-0.28763452,0.09166575,0.26232862,0.1175759,1.5884329,0.11611437,0.33116415,0.22158688,-0.19706552,-0.13867772,0.6466792,-0.48889142,-0.0324989,0.5287428,-0.2437819,-0.74761313,2
24c548e1-6368-464e-945c-933ee2f914ad.rna_seq.augmented_star_gene_counts,-0.17497358,-0.2466879,-0.12776096,0.091217294,-0.15873072,-0.41000858,-0.23693956,-0.021374803,-0.22638696,-0.070997044,-0.015600605,0.3872067,0.35615963,0.52169037,-0.35584143,-0.17628424,0.33203432,-0.54606026,0.13949129,0.19095868,0.43135768,0.13111779,0.08613922,0.2706923,0.21394293,0.22189388,0.18096621,-0.2539412,-0.67853665,0.115967125,-0.1523221,0.083408415,-0.58434737,-0.65067464,-0.35827807,-0.23651214,0.00673688,-0.5197373,0.4001499,0.36441576,0.32734233,0.090166084,-0.018166369,0.14120586,-0.05163149,0.34091273,-0.2323519,-0.10162973,0.7576913,0.7002466,0.8350501,-0.0498058,-0.616874,-0.42509168,0.42854258,-0.088982694,0.27024037,-0.054345462,-0.00036577403,0.29776156,0.14293136,0.2853694,0.2996617,0.55465126,-0.19859686,0.030473428,0.36419454,-0.3848279,-0.880005,0.35311994,-0.053452253,-0.6583351,0.3165267,0.15997475,-0.060001705,0.24903324,0.25645217,-0.14319083,0.31153655,0.15384617,-0.2757518,0.39023164,-0.62326336,0.43422452,0.67022806,-0.42220598,0.10777284,-0.06957876,0.9955778,0.51886797,-0.47645292,0.20725566,0.55988336,-0.4481024,-0.213528,-0.40791035,-0.41015372,-0.38867068,0.38137293,0.073049225,0.42324522,0.5359317,-0.27491206,-0.16845232,0.21007735,0.052781593,-0.2270452,-0.36584225,-0.033681095,-0.23019014,0.5282653,0.21461746,-0.29890126,0.36660296,0.113455,0.139322,-0.53336906,-0.3522907,-0.22238767,-0.041589897,0.14165115,-1.0464725,0.74413216,0.64029205,-0.26416424,-0.14648841,-0.27671024,0.28297356,0
